날짜,번호,뉴스 제목
2023.11.22,72,진도 외국인 숙소서 전남 첫 빈대 발생…긴급 방역·전수 조사(종합)
2023.11.22,73,"진도군, ‘빈대 발생 ’확산 방지 총력 대응"
2023.11.22,74,진도 외국인 숙소서 전남 첫 빈대 확인…긴급방역·전수조사
2023.11.22,75,진도 외국인 숙소서 전남 첫 빈대 확인…긴급방역·전수조사
2023.11.22,76,"진도군, 빈대 여부 전수 조사해 발생 확산 방지 총력 대응"
2023.11.22,77,전남 진도서도 '첫 빈대' 출몰…외국인 숙소 긴급 방역
2023.11.22,78,"'광주 빈대 발생 촉각' 나주시, 고위험군 시설 방제 만전"
2023.11.22,79,"나주시, 전국적 확산 빈대 발생 차단 총력"
2023.11.22,80,부산도 뚫렸다… 빈대 출현 소식에 '발칵'
2023.11.22,81,"진도군, 빈대 발생 확산 방지 총력 대응"
2023.11.22,82,전남 진도서 빈대 첫 발견... 외국인 계절근로자 숙소 전수조사
2023.11.22,83,"강릉시, 빈대 발생 대비 긴급 방역 대책 추진"
2023.11.22,84,'빈데믹' 대응 관광객 많이 찾는 호텔.목욕탕 특별 점검
2023.11.22,85,팬데믹 가니 '빈데믹'? 아파트 빈대 대응 이렇게!
2023.11.22,86,"원룸서 이틀전 '빈대' 발견 울산시, 방역특별교육"
2023.11.22,87,"강릉시, 빈대 피해방지 다중이용시설 등 일제 점검"
2023.11.22,88,"진도군, 빈대 발생 확산 방지 총력 대응"
2023.11.22,89,광주·전남서도 빈대 속출…방역당국 '비상'
2023.11.22,90,전남 진도 외국인 숙소서 빈대 첫 확인… 긴급 방역·전수 조사
2023.11.22,91,"강동구, 빈대 방제 위해 방역에 총력"
2023.11.22,92,"김재훈 경기도의원, ""빈대 예방 종합대책 빈틈 없는 지 살펴야"""
2023.11.22,93,"나주시, 요양시설·숙박업소 등 다중이용시설 관계자 교육"
2023.11.22,94,"나주시, 광주 빈대 발생 촉각 고위험군 시설 방제 만전"
2023.11.22,95,진도에서도 빈대 첫 발견…외국인 근로자 숙소 전수조사 실시
2023.11.22,96,빈대 출몰 대비 숙박업·목욕장업 특별점검
2023.11.22,97,"""빈대 잡으려다 초가삼간…살충제, 철저히 관리하라"""
2023.11.22,98,"김재훈 도의원, ‘경기도 빈대예방 종합대책’ 철저 당부"
2023.11.22,99,"진도군, 빈대 발생 확산 방지 총력 대응"
2023.11.22,100,"강북구, 숙박업소·고시원등에 빈대 예방교육"
2023.11.22,101,진도군 외국인 숙소서 첫 빈대 발생...긴급 방역 총력 대응
2023.11.22,102,"김재훈 경기도의원, ""도내 빈대예방 관리감독 철저히 해야"""
2023.11.22,103,빈대 없는 밀양으로 놀러 오이소
2023.11.22,104,[전남24시] 전남 진도서 '빈대' 첫 발견...외국인 근로자 숙소 전수조사
2023.11.22,105,"나주시, 고위험군 시설 관계자에 '빈대 예방관리 교육' 실시"
2023.11.22,106,"[행감인물] 김재훈 경기도의원 ""들끓는 빈대공포… 종합예방대책 세워야..."
2023.11.22,107,"강동구 ""빈대 출현""…다중시설 방역 총력"
2023.11.22,108,부산·울산도 뚫렸다… 빈대 출현 소식에 ‘비상’(종합)
2023.11.22,109,광주에 이어 전남도 빈대 출몰 '비상'
2023.11.22,110,"정보현 연수구의원, '빈대 제로'연수구를 위한 철저한 방역 촉구"
2023.11.22,111,대전서도 빈대 발견… 설마 우리 집도?
2023.11.22,112,[여기는 전남] 11월 22일은 김치의 날…전남 가을배추 품질 최고
2023.11.22,113,[여기는 원주] 공공청사에 문 연 노인·장애인 카페…좋은 일자리 생겼...
2023.11.22,114,"울산 북구, '빈대 방지' 숙박업·목욕장업 등 262곳 위생점검"
2023.11.22,115,"“빈대 잡아라” 살충제, 스팀청소기 불티"
2023.11.22,116,광주·전남 잇단 빈대 출몰…지역민 불안 속 방역 ‘비상’
2023.11.22,117,"완주군, 빈대 예방을 위한 안전문화운동 캠페인"
2023.11.22,118,"진도군, 빈대 발생 확산 방지 '총력' 대응"
2023.11.22,119,전남 진도서도 빈대 발생…외국인 근로자 숙소 전수조사
2023.11.22,120,"울산시, 빈대 방제 요령 특별교육"
2023.11.22,121,"[행감 인물] 복지위 김재훈 ""전국적 공포 확산 '빈대' 道 종합대책 추진..."
2023.11.22,122,"빈대 퇴치, 잘못된 정보에 현혹 안되도록"
2023.11.22,123,"완주군, 빈대 예방을 위한 안전문화운동 캠페인"
2023.11.22,124,울산까지 밀려온 '빈대 공포'..'선제대응 총력'
2023.11.22,125,"""경기도 빈대 발생 선제적 예방 대책 필요"""
2023.11.22,126,전남서 빈대 첫 발견..겨울철 확산 우려
2023.11.22,127,"보건복지부, 장기요양기관 동절기 안전점검과 빈대 집중 점검 실시"
2023.11.22,128,진도서도 빈대 발견…외국인 노동자 숙소 전수조사
2023.11.22,129,광주도 뚫렸다… 주택 반지하서 빈대 발견
2023.11.22,130,울산도 빈대에 뚫려 방제 비상
2023.11.22,131,"울산시, 소독업체·보건소 '빈대 방제 요령' 특별교육"
2023.11.22,132,진도 외국인 근로자 숙소도 빈대 확인
2023.11.22,133,"'광주 빈대 발생 촉각' 나주시, 고위험군 시설 방제 만전"
2023.11.23,1,"대전서구의회, 상임위 소관부서 행정사무감사 실시"
2023.11.23,2,전국 ‘빈대믹’ 불구 원주서 방역당국 늦은 대처 도마 위
2023.11.23,3,"'광주 빈대 발생 촉각' 나주시, 고위험군 시설 방제 만전"
2023.11.23,4,"빈대, 부산·울산서도 나왔다"
2023.11.23,5,“빈대 꼼짝 마”… 관악구 특별대책본부 꾸려 방역 강화
2023.11.23,6,"""약 없어서 방역 못 해요""…들쭉날쭉한 '빈대 살충제' 수급"
2023.11.23,7,‘빈대 방제’ 숙박업·목욕장업 특별 점검
2023.11.23,8,"진도군, 빈대 발생 확산 방지에 총력"
2023.11.23,9,강진군 ‘빈대 유입 선제 대응’ 특별 점검 실시
2023.11.23,10,"경기도 , 빈대 판정 20건…긴급 점검·방제비 투입"
2023.11.23,11,부산·울산서도 빈대 출현...시민 불안감에 숙박·목욕탕 전수 점검 실시
2023.11.23,12,"울주군보건소, '빈대 확산 방지' 업체·시설 일제점검"
2023.11.23,13,"충북서 일주일간 빈대 발견 4건…""가정집 3건"""
2023.11.23,14,청주·진천서 또 빈대 발견...충북 1주 새 4건 신고
2023.11.23,15,"전남도, 빈대 방제 현장 전문성 높인다"
2023.11.23,16,"충북서 일주일간 빈대 발견 4건…""가정집 3건"""
2023.11.23,17,충북 청주 가정집 2곳·진천 숙박시설 1곳 빈대 발견
2023.11.23,18,"전남도, 빈대 방제 현장 전문성 높인다"
2023.11.23,19,"전남도, 빈대 방제 현장 전문성 높여"
2023.11.23,20,청주 가정집 2곳·진천 숙박시설 1곳 빈대 발견
2023.11.23,21,"청주 가정집서 빈대 발견…市, 대책본부 운영"
2023.11.23,22,"전남도, 빈대 방제 현장 전문성 높인다"
2023.11.23,23,강진군 '빈대 유입 선제 대응' 특별 점검 실시
2023.11.23,24,"전남도, '빈대 방제 현장' 전문성 높인다"
2023.11.23,25,"울주군보건소, '빈대 확산 방지' 업체·시설 일제점검"
2023.11.23,26,"[르포] 5mm 빈대 앞, 쪽방촌 주민은 한없이 작아졌다"
2023.11.23,27,충북 가정집·모텔 3곳서 빈대 추가 발견…살충 작업 완료
2023.11.23,28,"'빈대 점검반' 띄운 울주보건소, 어린이집·아파트 등 현장점검"
2023.11.23,29,한국은 ‘빈대의 나라’?…홍콩 여행사 “여행 중 빈대 찾으면 환불” ...
2023.11.23,30,"전남도, '빈대 방제반' 대상 전문가 교육"
2023.11.23,31,"'빈대 막아라' 청주시, 대책본부 가동 대응"
2023.11.23,32,"전남도, '빈대 방제반' 대상 전문가 교육"
2023.11.23,33,"나주시, '빈대' 고위험군 시설 방제 만전"
2023.11.23,34,"진도군, 빈대 발생 확산 방지 총력 대응"
2023.11.23,35,진도서 첫 빈대 발견…확산 방지 총력
2023.11.23,36,"청주시, 빈대 차단을 위한 방역에 총력 기울여"
2023.11.23,37,"청주시, 빈대 대응 대책본부 운영…다중이용시설 집중 점검"
2023.11.23,38,청주시 빈대 차단 방역 '총력'
2023.11.23,39,충북 청주 가정집 2곳·진천 숙박시설 1곳 빈대 발견
2023.11.23,40,방역에도 4시간 살아있던 빈대…겨울철 본격 확산 '우려'
2023.11.23,41,강릉 빈대 초동방제 일제점검
2023.11.23,42,충북서 일주일 만에 빈대 4건 발견…숙박시설까지 확인
2023.11.23,43,'빈대'로 제주 이미지 흐리는 일 없도록
2023.11.23,44,"[사설]광주 이어 전남도 빈대 출몰, 민·관 총력 대응을"
2023.11.23,45,"청주시 빈대 출현, 시민 공포·불안감 커져"
2023.11.23,46,충북 청주‧진천 3곳서 빈대 추가 발견
2023.11.23,47,"청주시, 빈대차단 방역총력"
2023.11.23,48,조마조마했는데…광주·전남도 빈대 팬데믹 주의보
2023.11.23,49,"울주군, 내달 8일까지 빈대 차단 일제점검… ""빈대 예방에 동참을"""
2023.11.23,50,"울주군, 내달 8일까지 빈대 차단 일제점검… ""빈대 예방에 동참을"""
2023.11.24,1,지역까지 번진 빈대 공포증…선제방역 시급
2023.11.24,2,"[이상언의 직격인터뷰] “빈대, 국가가 감염병 관리 수준으로 대응해야..."
2023.11.24,3,"[사설] 잇따라 발견되는 빈대, 철저 방제해 불안감 해소해야"
2023.11.24,4,"부산시, 빈대 확산 차단 총력…우려시설 점검 등"
2023.11.24,5,"강릉시, ‘빈대 방제 관내 방역업체 대상’ 교육 실시"
2023.11.24,6,"""빈대 확산을 막아라""…부산시, 3천500여곳 집중 점검"
2023.11.24,7,"부산시, 빈대 확산 차단에 총력"
2023.11.24,8,"청주시, 빈대 차단을 위한 방역에 총력을 기울여"
2023.11.24,9,"부산시, 빈대 확산 차단 총력…숙박시설 등 3534곳 집중점검"
2023.11.24,10,"전남도, 빈대 방제 현장 전문성 높인다"
2023.11.24,11,"부산시, 빈대 확산 차단 총력전…발생 우려 시설 집중 점검"
2023.11.24,12,빈대에 놀란 부산…도시철도 좌석 PVC 교체
2023.11.24,13,"""빈대 확산 막아라"" 부산도 우려시설 3534곳 집중 점검 실시"
2023.11.24,14,"부산시, 빈대 확산 차단에 총력...시설 3534곳 집중 점검"
2023.11.24,15,"강진군, ‘빈대 유입 선제 대응’ 특별 점검 실시"
2023.11.24,16,"부산시, 빈대 확산 차단 ‘총력’"
2023.11.24,17,"부산시, 빈대 확산 차단에 총력전 펼쳐"
2023.11.24,18,"""빈대 꼼짝 마""…강릉시, 관내 방역업체 대상 교육 실시"
2023.11.24,19,"부산시, 빈대 확산 차단 총력 … 방제교육·우려시설 점검"
2023.11.24,20,부산 빈대 확산 방지 총력…빈대 대응 신고센터 운영도
2023.11.24,21,"“선생님, 필통에서 빈대 나왔어요”…인천 그 중학교 ‘또 빈대’"
2023.11.24,22,[무등의 아침] “코로나 팬데믹 이어 ‘빈데믹’…국내 출몰 빈대는 열...
2023.11.24,23,"부산시, 빈대 확산 우려에 '총력전' 돌입"
2023.11.24,24,"고흥군, ‘선제적 빈대 확산 차단 총력!’"
2023.11.24,25,"부산시, 빈대 확산 차단에 총력"
2023.11.24,26,"고흥군, '선제적 빈대 확산 차단 총력!'"
2023.11.24,27,청주시 '빈대 방역' 총력
2023.11.24,28,"원주시, ‘외국인 근로자 기숙사’에서 빈대 첫 발견!"
2023.11.24,29,“원주에도 ‘빈대믹’오나”…원주 모 업체 외국인 숙소서 빈대 첫 출...
2023.11.24,30,"고흥군, 선제적 빈대 확산 차단 '총력'"
2023.11.24,31,원주도 빈대…기업체 외국인 근로자 기숙사서 첫 발견
2023.11.24,32,"울릉군, 사전 '빈대' 집중 방제·점검... 불안감 해소한다"
2023.11.24,33,원주서도 빈대 발견…외국인 근로자 기숙사
2023.11.24,34,원주 외국인 기숙사서 빈대 발견…매트리스서 여러 마리 확인
2023.11.24,35,원주 외국인 노동자 기숙사서 빈대 발견···12월 초까지 취약시설 집중...
2023.11.24,36,"고흥군, ‘빈대 집중 점검 및 방제’ 기간 운영"
2023.11.24,37,원주 외국인 기숙사서 빈대 발견…매트리스서 여러 마리 확인
2023.11.24,38,원주시 외국인 근로자 기숙사에서 빈대 발견…소독 완료
2023.11.24,39,원주서 또 빈대…외국인 기숙사 매트리스서 여러 마리 발견
2023.11.24,40,"[단독] 대구 한 고등학교 기숙사 '빈대' 출몰 ""침대 매트리스 위에서 발..."
2023.11.24,41,"부산시, 빈대 확산 차단 '총력'…방제 교육, 우려시설 집중 점검"
2023.11.24,42,원주 외국인 근로자 기숙사에서 빈대 발견
2023.11.24,43,"부산시, '빈대 대응 및 방제 특별교육' 실시"
2023.11.24,44,강원 원주 외국인 기숙사서 빈대…매트리스서 확인
2023.11.24,45,강원도내 첫 빈대 발견… 원주 외국인 기숙사 침대서 빈대 나와
2023.11.24,46,"울릉군, 빈대 발생 예방 숙박업·목욕장업 118곳 민관합동 위생점검"
2023.11.24,47,"부산시, 빈대 확산 차단에 총력… 합동대책본부 구성"
2023.11.24,48,전국이 '빈대믹 공포'…강원 원주 외국인 기숙사 매트리스서 빈대 발견
2023.11.24,49,원주서 또 빈대…외국인 근로자 기숙사 매트리스서 여러마리 꿈틀
2023.11.24,50,"강원도 원주 외국인 근로자 숙소에서 빈대 발견…보건당국, 즉각 방역조..."
2023.11.24,51,원주서도 '빈대 출몰'…방역 강화
2023.11.24,52,"부산시, '빈대 확산 차단' 총력… 방제 교육, 시설 점검 진행"
2023.11.24,53,원주 외국인 기숙사 '매트리스' 빈대 여러마리 발견
2023.11.24,54,"고흥군보건소, 빈대 대책본부 꾸렸다…선제적 빈대 확산 차단 총력"
2023.11.24,55,"부산시, 빈대 확산 차단 총력"
2023.11.24,56,"""또 대구에 빈대가···"" 고등학교 기숙사 침대 매트리스 위에서 빈대 ..."
2023.11.24,57,행정직도 교사도 거부…학교 빈대 누가 잡죠?
2023.11.24,58,"부산시, 방제 교육 등 빈대 확산 차단 총력"
2023.11.24,59,"방제 교육, 우려시설 점검 등… 부산시, 빈대 확산 차단에 총력"
2023.11.24,60,원주 기업체 외국인 기숙사서 빈대 발견…긴급 방역
2023.11.24,61,부산 '빈대' 비상…3천5백여 곳 집중점검
2023.11.24,62,원주서 빈대 발견..도내 첫 공식 확인
2023.11.24,63,원주 외국인 근로자 기숙사에서 '빈대 출몰'
2023.11.24,64,"원주시, 외국인 근로자 기숙사에서 ‘빈대’ 첫 발견"
2023.11.24,65,대구의 한 고등학교 기숙사서 '빈대' 발견…물린 학생 없어
2023.11.24,66,"대구의 한 고등학교 기숙사에서 '빈대' 나왔다…""물린 학생 없어"""
2023.11.24,67,원주서 빈대 발견..도내 첫 공식 확인
2023.11.24,68,"원주시, 외국인 근로자 기숙사에서 ‘빈대’ 첫 발견"
2023.11.24,69,대구 고교 기숙사서 빈대 발견…“피해학생 없어”
2023.11.25,1,"서울 자치구, 빈대 방제·교육 통해 주민 불안감 낮추기 안간힘"
2023.11.25,2,[톡!가전]빈대와의 전쟁…무기는 열풍 침구 청소기
2023.11.25,3,"구리시, 신동화. 김성태. 정은철 시의원 ""市 뼈아픈 질문""?"
2023.11.25,4,"초가삼간 태운다던 빈대, 이렇게 잡는다!"
2023.11.26,1,[부산시] 빈대 확산 차단에 총력 外
2023.11.26,2,고흥군 “선제적 빈대 확산 차단 총력!”
2023.11.26,3,"청주시, 2023년 4분기 자동차관리사업 지도·점검"
2023.11.26,4,"다들 거부하면, 학교 빈대는 누가 잡나요"
2023.11.26,5,"청주시, 자동차관리사업 지도·점검 실시"
